datetime,Ta,RH,WS,P,Kd,Ld
13/12/2003 04:30,10.84,66.155,3.695,999.85,0.0,266.55
13/12/2003 05:00,10.17,68.133,4.038,1000.0,3.98,266.44
13/12/2003 05:30,10.34,66.559,3.764,1000.15,30.75,266.31
13/12/2003 06:00,10.96,64.694,4.934,1000.3,90.35,269.41
13/12/2003 06:30,11.91,62.251,3.858,1000.45,200.17,272.82
13/12/2003 07:00,12.8,61.178,4.453,1000.6,310.46,278.18
13/12/2003 07:30,13.83,59.951,4.794,1000.75,415.9,283.74
13/12/2003 08:00,14.78,59.075,6.97,1000.9,540.17,290.51
13/12/2003 08:30,15.56,57.676,7.448,1001.05,664.88,319.61
13/12/2003 09:00,15.97,57.626,8.014,1001.2,361.07,359.28
13/12/2003 09:30,16.129,57.859,7.488,1001.492,273.98,362.59
13/12/2003 10:00,16.32,57.368,6.852,1001.783,267.09,362.39
13/12/2003 10:30,16.58,55.561,7.271,1002.075,392.58,360.43
13/12/2003 11:00,17.09,53.601,7.391,1002.367,577.82,354.79
13/12/2003 11:30,17.129,54.366,7.892,1002.658,438.43,364.77
13/12/2003 12:00,17.06,56.039,6.3,1002.95,340.1,362.33
13/12/2003 12:30,16.34,63.899,6.576,1003.242,127.13,363.04
13/12/2003 13:00,15.16,72.535,6.38,1003.533,101.52,361.9
13/12/2003 13:30,14.8,74.135,4.859,1003.825,115.66,359.48
13/12/2003 14:00,15.08,70.73,3.729,1004.117,189.63,360.55
13/12/2003 14:30,15.65,66.919,4.079,1004.408,490.02,357.24
13/12/2003 15:00,15.24,66.531,4.418,1004.7,135.23,361.25
13/12/2003 15:30,15.32,65.659,4.265,1004.886,280.39,355.39
13/12/2003 16:00,15.9,62.742,3.827,1005.072,564.83,341.0
13/12/2003 16:30,16.29,60.968,2.451,1005.258,315.3,342.9
13/12/2003 17:00,16.7,59.248,3.0,1005.444,368.13,329.95
13/12/2003 17:30,16.23,60.285,6.135,1005.631,353.95,322.27
13/12/2003 18:00,15.26,62.781,6.071,1005.817,182.28,314.28
13/12/2003 18:30,14.93,62.617,5.91,1006.003,173.68,310.94
13/12/2003 19:00,14.86,61.486,5.31,1006.189,70.13,297.86
13/12/2003 19:30,14.7,62.433,4.851,1006.375,30.75,289.19
13/12/2003 20:00,14.25,64.417,4.398,1006.561,0.52,283.47
13/12/2003 20:30,13.91,65.218,3.948,1006.747,0.0,281.78
13/12/2003 21:00,13.62,65.626,3.714,1006.933,0.0,283.19
13/12/2003 21:30,13.45,65.556,3.991,1007.118,0.0,284.53
13/12/2003 22:00,13.07,65.868,2.956,1007.306,0.0,277.19
13/12/2003 22:30,12.84,65.988,1.578,1007.492,0.0,308.1
13/12/2003 23:00,12.67,66.575,1.336,1007.678,0.0,294.47
13/12/2003 23:30,12.46,67.534,1.2,1007.863,0.0,280.16
14/12/2003 00:00,12.37,67.297,1.999,1008.05,0.0,280.86
14/12/2003 00:30,12.26,67.516,2.111,1008.236,0.0,274.38
14/12/2003 01:00,12.25,67.742,1.845,1008.422,0.0,280.97
14/12/2003 01:30,12.29,67.238,2.018,1008.608,0.0,274.56
14/12/2003 02:00,12.37,66.663,2.345,1008.794,0.0,284.86
14/12/2003 02:30,11.97,68.742,2.142,1008.981,0.0,277.89
14/12/2003 03:00,11.42,71.454,2.79,1009.166,0.0,272.93
14/12/2003 03:30,10.87,73.603,1.232,1009.353,0.0,271.95
14/12/2003 04:00,10.25,76.219,1.149,1009.539,0.0,270.11
14/12/2003 04:30,11.02,74.004,0.859,1009.725,0.0,267.79
14/12/2003 05:00,11.01,75.025,0.824,1009.911,0.0,267.22
14/12/2003 05:30,11.49,72.462,0.396,1010.097,26.93,267.84
14/12/2003 06:00,12.129,70.549,0.43,1010.283,97.14,268.16
14/12/2003 06:30,13.0,66.248,0.616,1010.468,193.92,270.62
14/12/2003 07:00,13.02,68.025,0.687,1010.656,302.29,273.17
14/12/2003 07:30,13.53,65.935,0.91,1010.842,416.57,277.67
14/12/2003 08:00,13.8,64.564,1.401,1011.028,529.22,280.37
14/12/2003 08:30,14.57,62.163,1.296,1011.214,636.25,285.34
14/12/2003 09:00,15.12,60.318,1.523,1011.4,732.55,289.57
14/12/2003 09:30,15.92,57.225,1.424,1011.308,822.39,293.39
14/12/2003 10:00,16.31,55.647,1.223,1011.217,898.38,296.94
14/12/2003 10:30,17.189,52.848,1.162,1011.125,961.94,302.85
14/12/2003 11:00,17.67,51.519,2.152,1011.033,1018.5,306.62
14/12/2003 11:30,18.47,48.554,1.637,1010.942,1059.43,311.66
14/12/2003 12:00,19.35,45.751,2.222,1010.85,1082.15,314.51
14/12/2003 12:30,19.67,42.796,2.792,1010.758,1098.58,313.87
14/12/2003 13:00,20.26,39.265,3.339,1010.666,1097.32,314.31
14/12/2003 13:30,20.14,41.504,4.991,1010.575,1078.38,313.74
14/12/2003 14:00,20.02,42.32,4.831,1010.483,1043.87,313.04
14/12/2003 14:30,20.41,40.87,4.312,1010.391,993.67,312.32
14/12/2003 15:00,20.95,40.992,4.606,1010.3,925.2,314.12
14/12/2003 15:30,21.39,41.06,4.744,1010.353,846.7,314.1
14/12/2003 16:00,21.59,41.512,5.24,1010.406,757.7,313.82
14/12/2003 16:30,21.71,42.061,5.525,1010.458,659.73,314.19
14/12/2003 17:00,21.3,47.382,5.823,1010.511,554.72,313.65
14/12/2003 17:30,20.86,51.734,5.382,1010.564,441.82,310.87
14/12/2003 18:00,19.34,59.884,6.514,1010.617,329.91,305.59
14/12/2003 18:30,18.129,65.317,6.609,1010.669,215.74,299.39
14/12/2003 19:00,17.52,68.362,6.694,1010.722,70.52,296.82
14/12/2003 19:30,17.02,72.877,6.122,1010.775,32.02,294.57
14/12/2003 20:00,16.77,74.838,5.584,1010.828,0.86,293.59
14/12/2003 20:30,16.82,68.261,5.64,1010.881,0.0,291.55
14/12/2003 21:00,16.03,70.31,5.327,1010.933,0.0,288.72
14/12/2003 21:30,15.45,73.579,4.911,1010.986,0.0,287.61
14/12/2003 22:00,15.03,76.247,4.009,1011.039,0.0,287.01
14/12/2003 22:30,14.65,78.616,3.988,1011.092,0.0,284.87
14/12/2003 23:00,14.37,79.317,3.303,1011.143,0.0,284.23
14/12/2003 23:30,14.09,80.463,3.663,1011.197,0.0,283.61
15/12/2003 00:00,13.879,82.008,2.906,1011.25,0.0,280.11
15/12/2003 00:30,13.67,83.345,1.71,1011.303,0.0,281.16
15/12/2003 01:00,13.51,84.327,1.581,1011.356,0.0,279.11
15/12/2003 01:30,13.5,84.823,2.495,1011.408,0.0,278.61
15/12/2003 02:00,13.43,85.038,3.214,1011.461,0.0,280.36
15/12/2003 02:30,13.33,85.325,3.461,1011.513,0.0,279.45
15/12/2003 03:00,13.11,86.179,3.14,1011.567,0.0,276.49
15/12/2003 03:30,12.84,87.197,2.982,1011.618,0.0,278.35
15/12/2003 04:00,12.81,87.395,2.107,1011.672,0.0,280.94
15/12/2003 04:30,12.72,87.96,2.25,1011.725,0.0,307.27
15/12/2003 05:00,12.73,88.827,1.771,1011.778,1.34,309.25
15/12/2003 05:30,12.87,87.728,1.68,1011.831,36.77,297.32
15/12/2003 06:00,13.23,85.183,1.837,1011.883,104.52,277.9
15/12/2003 06:30,13.73,81.276,1.628,1011.936,202.53,279.95
15/12/2003 07:00,14.39,77.609,1.086,1011.988,308.06,283.09
15/12/2003 07:30,14.8,76.025,1.037,1012.041,416.29,285.99
15/12/2003 08:00,15.76,71.598,0.712,1012.093,521.91,291.57
15/12/2003 08:30,16.73,67.773,0.778,1012.146,626.68,296.09
15/12/2003 09:00,17.36,65.473,0.938,1012.2,724.21,299.42
15/12/2003 09:30,18.5,61.126,1.029,1011.908,816.86,304.4
15/12/2003 10:00,19.57,57.322,1.598,1011.617,894.46,310.58
15/12/2003 10:30,20.2,54.838,1.807,1011.325,961.58,317.09
15/12/2003 11:00,20.99,52.395,1.889,1011.033,1018.83,321.83
15/12/2003 11:30,22.27,47.295,1.747,1010.742,1062.68,325.1
15/12/2003 12:00,23.73,43.569,1.463,1010.45,1086.31,329.99
15/12/2003 12:30,24.879,39.824,1.565,1010.158,1095.12,338.49
15/12/2003 13:00,25.97,36.038,1.69,1009.867,1087.86,341.88
15/12/2003 13:30,26.9,32.391,1.721,1009.575,1069.03,343.17
15/12/2003 14:00,27.54,32.726,3.07,1009.283,1029.82,346.88
15/12/2003 14:30,27.49,37.523,5.015,1008.992,978.62,345.38
15/12/2003 15:00,27.99,33.554,4.974,1008.7,912.01,344.07
15/12/2003 15:30,28.9,28.419,4.458,1008.683,840.09,345.57
15/12/2003 16:00,29.129,27.688,4.645,1008.666,747.14,347.42
15/12/2003 16:30,28.95,31.006,5.311,1008.65,650.0,348.6
15/12/2003 17:00,28.9,32.184,5.26,1008.633,546.16,344.65
15/12/2003 17:30,28.75,32.213,4.362,1008.617,439.34,341.9
15/12/2003 18:00,28.689,33.427,3.94,1008.6,331.82,341.27
15/12/2003 18:30,28.4,34.567,3.815,1008.583,219.38,336.9
15/12/2003 19:00,28.02,35.285,3.656,1008.567,72.42,331.97
15/12/2003 19:30,27.439,38.704,3.068,1008.55,30.42,327.56
15/12/2003 20:00,26.629,43.675,2.72,1008.533,0.0,324.72
15/12/2003 20:30,25.92,47.903,2.008,1008.516,0.0,320.08
15/12/2003 21:00,25.71,45.112,2.441,1008.5,0.0,316.31
15/12/2003 21:30,25.41,39.541,2.192,1008.483,0.0,312.44
15/12/2003 22:00,24.689,40.584,2.371,1008.467,0.0,312.48
15/12/2003 22:30,24.23,41.6,2.0,1008.45,0.0,311.45
15/12/2003 23:00,23.879,43.563,1.129,1008.433,0.0,311.68
15/12/2003 23:30,21.55,63.329,3.42,1008.416,0.0,308.84
16/12/2003 00:00,20.27,70.735,3.536,1008.4,0.0,307.87
16/12/2003 00:30,19.879,72.146,3.38,1008.383,0.0,308.05
16/12/2003 01:00,19.75,71.748,3.123,1008.367,0.0,310.86
16/12/2003 01:30,19.8,70.609,2.103,1008.35,0.0,312.1
16/12/2003 02:00,19.91,68.329,2.828,1008.333,0.0,315.47
16/12/2003 02:30,20.36,61.635,3.59,1008.317,0.0,317.15
16/12/2003 03:00,19.74,60.344,3.812,1008.3,0.0,317.54
16/12/2003 03:30,20.9,57.174,4.193,1008.283,0.0,320.51
16/12/2003 04:00,21.36,54.532,5.266,1008.266,0.0,323.89
16/12/2003 04:30,19.78,59.224,3.006,1008.25,0.0,318.86
16/12/2003 05:00,19.75,58.33,2.613,1008.233,0.0,313.91
16/12/2003 05:30,21.26,50.703,4.617,1008.217,29.75,314.71
16/12/2003 06:00,22.27,45.532,5.278,1008.2,98.83,317.42
16/12/2003 06:30,23.77,37.164,6.477,1008.183,192.37,319.85
16/12/2003 07:00,25.17,30.333,8.382,1008.166,302.33,324.08
16/12/2003 07:30,25.76,29.767,7.879,1008.15,413.78,328.66
16/12/2003 08:00,25.93,31.885,8.98,1008.133,526.78,332.15
16/12/2003 08:30,26.2,32.966,8.781,1008.117,627.77,339.68
16/12/2003 09:00,26.9,33.2,7.35,1008.1,734.13,345.72
16/12/2003 09:30,27.73,32.853,7.08,1007.867,810.9,355.56
16/12/2003 10:00,28.15,33.102,8.108,1007.633,713.58,362.57
16/12/2003 10:30,28.45,32.976,8.82,1007.4,993.27,361.06
16/12/2003 11:00,28.83,32.305,8.961,1007.166,835.39,359.87
16/12/2003 11:30,29.43,31.378,8.335,1006.933,863.78,366.11
16/12/2003 12:00,29.91,30.469,7.936,1006.7,980.79,370.96
16/12/2003 12:30,30.83,27.924,7.822,1006.467,953.34,375.38
16/12/2003 13:00,31.2,26.946,6.886,1006.233,862.09,378.05
16/12/2003 13:30,31.73,24.631,6.361,1006.0,788.46,378.13
16/12/2003 14:00,32.16,22.937,5.329,1005.766,635.88,380.93
16/12/2003 14:30,32.45,22.457,5.522,1005.533,699.36,383.4
16/12/2003 15:00,33.129,20.938,4.0,1005.3,857.27,381.22
16/12/2003 15:30,33.43,18.524,3.92,1005.358,854.41,379.52
16/12/2003 16:00,33.58,18.867,4.415,1005.416,581.38,375.46
16/12/2003 16:30,33.5,17.344,4.324,1005.475,543.2,382.75
16/12/2003 17:00,33.9,16.334,3.672,1005.533,587.74,370.2
16/12/2003 17:30,33.84,17.725,4.02,1005.592,445.26,359.81
16/12/2003 18:00,33.92,18.228,3.05,1005.65,326.99,359.84
16/12/2003 18:30,33.75,19.726,3.397,1005.708,211.7,360.05
16/12/2003 19:00,33.3,21.396,3.904,1005.766,66.41,359.4
16/12/2003 19:30,32.49,22.446,5.031,1005.825,8.39,355.78
16/12/2003 20:00,31.62,24.053,5.256,1005.883,0.0,350.85
16/12/2003 20:30,30.75,25.256,5.364,1005.942,0.0,345.89
16/12/2003 21:00,30.129,25.654,5.759,1006.0,0.0,342.69
16/12/2003 21:30,29.64,26.193,6.404,1006.058,0.0,341.15
16/12/2003 22:00,28.76,27.283,5.938,1006.117,0.0,335.84
16/12/2003 22:30,27.55,29.706,5.492,1006.175,0.0,327.31
16/12/2003 23:00,26.65,31.44,4.561,1006.233,0.0,324.17
16/12/2003 23:30,26.01,32.435,4.137,1006.291,0.0,325.8
17/12/2003 00:00,25.42,33.084,5.052,1006.35,0.0,322.61
17/12/2003 00:30,25.08,33.49,5.674,1006.408,0.0,321.12
17/12/2003 01:00,24.83,33.991,6.356,1006.467,0.0,320.92
17/12/2003 01:30,24.45,34.989,5.643,1006.525,0.0,321.68
17/12/2003 02:00,23.85,36.693,4.549,1006.583,0.0,320.02
17/12/2003 02:30,23.28,38.586,2.66,1006.641,0.0,318.9
17/12/2003 03:00,22.49,41.207,2.673,1006.7,0.0,318.84
17/12/2003 03:30,22.33,40.946,3.39,1006.758,0.0,317.6
17/12/2003 04:00,23.129,37.345,6.612,1006.817,0.0,320.66
17/12/2003 04:30,22.95,38.21,4.891,1006.875,0.0,317.25
17/12/2003 05:00,22.55,39.821,5.013,1006.933,0.63,317.16
17/12/2003 05:30,23.07,37.972,6.7,1006.992,43.89,323.95
17/12/2003 06:00,23.03,38.471,5.53,1007.05,105.8,322.74
17/12/2003 06:30,23.92,37.153,6.221,1007.108,153.09,323.68
17/12/2003 07:00,25.21,35.88,4.329,1007.166,300.25,328.23
17/12/2003 07:30,27.21,31.71,4.519,1007.225,443.41,342.52
17/12/2003 08:00,29.02,27.89,7.9,1007.283,437.02,359.34
17/12/2003 08:30,28.74,30.085,7.365,1007.342,424.84,348.87
17/12/2003 09:00,29.1,30.839,8.169,1007.4,728.53,352.59
17/12/2003 09:30,29.92,29.991,8.405,1007.15,811.84,360.58
17/12/2003 10:00,30.37,29.739,8.637,1006.9,863.44,366.41
17/12/2003 10:30,30.93,28.98,7.711,1006.65,874.48,371.46
17/12/2003 11:00,31.62,27.57,7.619,1006.4,1000.77,373.88
17/12/2003 11:30,32.37,26.165,7.022,1006.15,1034.82,377.25
17/12/2003 12:00,32.62,24.983,7.436,1005.9,1070.6,376.46
17/12/2003 12:30,33.18,23.382,5.419,1005.65,1092.99,380.76
17/12/2003 13:00,33.629,20.744,5.052,1005.4,1070.29,383.98
17/12/2003 13:30,34.25,19.306,3.884,1005.15,996.19,387.32
17/12/2003 14:00,34.29,18.399,4.221,1004.9,866.19,391.06
17/12/2003 14:30,34.41,17.274,3.176,1004.65,697.15,388.78
17/12/2003 15:00,34.78,17.86,2.804,1004.4,748.98,400.7
17/12/2003 15:30,34.72,18.4,3.39,1004.396,597.69,400.02
17/12/2003 16:00,34.55,18.175,4.235,1004.393,292.71,389.44
17/12/2003 16:30,34.7,18.623,4.105,1004.391,474.74,399.46
17/12/2003 17:00,34.34,18.527,3.799,1004.388,131.17,378.79
17/12/2003 17:30,34.62,18.383,2.476,1004.386,338.86,382.77
17/12/2003 18:00,26.25,54.767,6.136,1004.383,323.31,365.91
17/12/2003 18:30,23.72,62.794,6.214,1004.381,159.86,379.61
17/12/2003 19:00,20.99,74.481,8.036,1004.378,53.46,348.53
17/12/2003 19:30,19.93,78.0,7.508,1004.375,13.44,336.59
17/12/2003 20:00,19.6,78.105,6.866,1004.372,0.64,333.81
17/12/2003 20:30,19.42,77.824,7.057,1004.368,0.0,333.17
17/12/2003 21:00,18.93,80.275,5.984,1004.367,0.0,329.69
17/12/2003 21:30,18.53,82.026,6.05,1004.363,0.0,328.38
17/12/2003 22:00,18.15,83.913,5.313,1004.361,0.0,332.1
17/12/2003 22:30,17.99,84.445,4.172,1004.358,0.0,375.72
17/12/2003 23:00,17.93,84.717,3.995,1004.356,0.0,387.22
17/12/2003 23:30,17.78,84.879,4.563,1004.353,0.0,384.48
18/12/2003 00:00,17.68,85.1,3.786,1004.35,0.0,386.94
18/12/2003 00:30,17.59,84.8,3.961,1004.347,0.0,386.38
18/12/2003 01:00,17.56,84.388,3.653,1004.343,0.0,383.79
18/12/2003 01:30,17.46,84.906,3.134,1004.342,0.0,384.51
18/12/2003 02:00,17.35,84.782,3.144,1004.339,0.0,384.84
18/12/2003 02:30,17.16,84.65,3.196,1004.336,0.0,384.46
18/12/2003 03:00,16.82,85.603,2.938,1004.333,0.0,381.39
18/12/2003 03:30,16.7,85.695,2.715,1004.331,0.0,380.53
18/12/2003 04:00,16.65,85.749,2.557,1004.328,0.0,380.71
18/12/2003 04:30,16.7,85.644,2.21,1004.325,0.0,378.91
18/12/2003 05:00,16.84,85.485,2.214,1004.322,0.0,378.43
18/12/2003 05:30,16.879,84.919,3.476,1004.319,7.76,379.56
18/12/2003 06:00,16.9,85.3,4.215,1004.317,18.68,381.48
18/12/2003 06:30,17.21,84.64,7.658,1004.314,25.73,385.5
18/12/2003 07:00,17.41,85.004,5.343,1004.311,102.12,370.93
18/12/2003 07:30,17.66,83.064,4.457,1004.308,99.24,380.97
18/12/2003 08:00,17.83,82.304,2.89,1004.306,41.24,387.25
18/12/2003 08:30,17.74,84.162,1.97,1004.303,53.76,390.34
18/12/2003 09:00,17.66,86.04,3.22,1004.3,56.73,391.51
18/12/2003 09:30,17.57,87.89,3.572,1004.058,122.59,390.58
18/12/2003 10:00,18.11,86.854,1.336,1003.817,405.49,400.17
18/12/2003 10:30,19.4,80.766,0.972,1003.575,501.46,408.71
18/12/2003 11:00,19.439,80.651,3.073,1003.333,130.94,393.53
18/12/2003 11:30,19.79,81.22,1.483,1003.092,367.86,404.55
18/12/2003 12:00,20.57,78.753,2.773,1002.85,241.66,399.66
18/12/2003 12:30,21.12,76.639,2.194,1002.608,167.12,403.3
18/12/2003 13:00,20.84,78.848,3.01,1002.367,113.64,401.29
18/12/2003 13:30,19.08,86.067,6.464,1002.125,13.88,394.12
18/12/2003 14:00,17.73,92.969,6.143,1001.883,18.24,391.96
18/12/2003 14:30,17.6,94.336,5.833,1001.641,60.23,392.74
18/12/2003 15:00,18.15,91.727,5.523,1001.4,152.65,395.23
18/12/2003 15:30,18.72,88.467,5.213,1001.381,142.51,396.02
18/12/2003 16:00,18.9,86.006,4.897,1001.361,104.4,394.33
18/12/2003 16:30,19.05,84.468,4.043,1001.342,145.71,393.12
18/12/2003 17:00,19.05,83.602,4.763,1001.322,146.06,392.25
18/12/2003 17:30,19.02,81.547,4.457,1001.303,109.37,389.31
18/12/2003 18:00,18.89,80.178,4.459,1001.283,100.28,385.67
18/12/2003 18:30,18.98,78.054,4.237,1001.263,85.83,347.03
18/12/2003 19:00,19.189,76.185,3.752,1001.243,77.71,320.81
18/12/2003 19:30,19.12,74.635,3.236,1001.225,30.78,319.9
18/12/2003 20:00,18.74,75.036,3.175,1001.206,1.52,317.69
18/12/2003 20:30,18.379,78.296,3.361,1001.186,0.0,316.47
18/12/2003 21:00,17.82,87.1,3.13,1001.166,0.0,314.12
18/12/2003 21:30,17.26,91.217,2.296,1001.146,0.0,340.42
18/12/2003 22:00,17.0,91.221,2.797,1001.128,0.0,340.1
18/12/2003 22:30,16.79,90.389,2.976,1001.108,0.0,316.57
18/12/2003 23:00,16.71,90.706,1.215,1001.089,0.0,372.09
18/12/2003 23:30,16.629,90.654,1.924,1001.069,0.0,379.59
19/12/2003 00:00,16.49,89.955,1.06,1001.05,0.0,377.43
19/12/2003 00:30,16.51,88.357,1.053,1001.031,0.0,379.29
19/12/2003 01:00,16.52,87.859,1.02,1001.011,0.0,377.99
19/12/2003 01:30,16.52,86.174,1.608,1000.992,0.0,376.27
19/12/2003 02:00,16.58,84.283,1.701,1000.972,0.0,377.19
19/12/2003 02:30,16.65,83.244,1.567,1000.953,0.0,378.23
19/12/2003 03:00,16.71,81.437,1.271,1000.933,0.0,365.09
19/12/2003 03:30,16.67,81.307,0.824,1000.914,0.0,328.53
19/12/2003 04:00,16.57,81.883,0.456,1000.893,0.0,310.62
19/12/2003 04:30,16.48,82.377,0.456,1000.875,0.0,306.92
19/12/2003 05:00,16.43,82.783,0.784,1000.856,0.0,307.16
19/12/2003 05:30,16.46,82.98,0.411,1000.836,20.41,312.13
19/12/2003 06:00,16.95,80.69,0.788,1000.817,82.62,308.0
19/12/2003 06:30,17.07,80.102,1.495,1000.797,188.07,309.27
19/12/2003 07:00,17.61,78.209,1.698,1000.778,304.94,319.21
19/12/2003 07:30,17.48,79.816,1.366,1000.758,198.04,349.58
19/12/2003 08:00,17.72,78.998,1.151,1000.738,327.37,328.13
19/12/2003 08:30,18.43,75.577,1.633,1000.718,610.84,327.32
19/12/2003 09:00,19.21,72.85,1.195,1000.7,662.22,334.67
19/12/2003 09:30,20.1,69.635,1.228,1000.617,772.11,333.31
19/12/2003 10:00,20.84,65.918,1.431,1000.533,789.99,346.44
19/12/2003 10:30,21.82,61.581,1.508,1000.45,815.39,351.56
19/12/2003 11:00,22.23,58.803,2.128,1000.367,874.32,353.91
19/12/2003 11:30,22.98,57.782,2.406,1000.283,947.74,354.62
19/12/2003 12:00,23.45,55.992,3.118,1000.2,1014.8,358.13
19/12/2003 12:30,23.58,53.999,3.762,1000.117,967.87,358.92
19/12/2003 13:00,23.96,52.879,3.16,1000.033,904.05,359.26
19/12/2003 13:30,23.9,52.857,4.39,999.95,841.09,370.12
19/12/2003 14:00,23.34,56.358,6.163,999.867,591.77,367.86
19/12/2003 14:30,22.379,60.09,5.584,999.783,384.54,367.88
